Age,fnlwgt,education,education-num,sex,capital-gain,capital-loss,hours-per-week,salary-status
28,118861,6,6,1,0,0,48,0
26,142689,14,13,0,0,0,45,0
41,170924,15,14,0,0,0,40,0
43,153489,14,13,0,0,0,50,0
35,186489,5,5,0,0,0,46,0
18,192409,8,8,1,0,0,25,0
55,337599,13,10,0,0,0,40,0
44,195545,9,9,1,0,0,40,0
64,61892,9,9,1,0,0,15,0
34,175697,12,11,0,0,0,75,0
38,80303,13,10,0,0,0,60,1
25,419658,9,9,1,0,0,8,0
21,319163,13,10,0,0,0,40,0
37,126743,2,2,0,0,0,53,0
39,301568,13,10,1,0,0,40,0
34,120461,13,10,1,0,0,50,0
23,268145,14,13,1,0,0,45,0
54,257337,13,10,0,0,0,40,1
49,213354,15,14,0,0,0,70,1
25,303431,9,9,1,0,0,40,0
51,124963,11,12,0,0,0,50,0
29,158218,9,9,0,0,0,35,0
27,553473,14,13,1,0,0,48,0
53,46155,9,9,1,0,0,40,0
68,138714,14,13,0,0,0,55,1
56,231781,9,9,0,0,0,40,1
30,496414,16,16,0,0,0,40,0
24,19410,9,9,1,0,0,48,0
24,185821,13,10,1,0,0,40,0
41,144995,15,14,0,0,0,55,0
45,162494,9,9,1,0,0,19,0
35,171968,9,9,0,0,0,40,0
21,232569,9,9,0,0,0,40,0
45,161819,7,7,1,0,0,25,0
18,123343,7,7,1,0,0,30,0
49,105449,14,13,0,0,0,25,0
49,181717,12,11,1,0,0,36,0
45,102359,14,13,0,0,0,37,0
27,72887,9,9,0,0,0,40,0
28,154571,13,10,0,0,0,40,0
35,255191,14,13,0,0,0,45,1
33,174789,13,10,0,0,0,40,0
35,110402,7,7,0,0,0,35,0
19,208513,9,9,0,0,0,40,0
33,121904,13,10,1,0,0,28,0
28,34335,9,9,0,14084,0,40,1
49,59380,13,10,1,0,0,40,0
39,126675,13,10,0,0,0,25,0
22,217363,9,9,1,0,0,40,0
42,91836,6,6,0,0,0,40,0
22,184813,13,10,0,0,0,40,0
18,178142,9,9,0,0,0,40,0
49,102359,5,5,0,0,2231,40,1
33,281832,16,16,0,0,0,40,1
28,96226,9,9,0,0,0,45,0
42,195124,4,4,0,0,0,35,0
20,56322,13,10,0,2176,0,25,0
50,97449,13,10,0,0,0,48,0
32,339773,13,10,0,0,0,40,1
31,210926,9,9,1,0,0,40,0
29,199499,12,11,0,0,0,40,0
46,190729,13,10,0,0,0,40,0
32,191385,16,16,0,0,0,77,0
61,193479,9,9,1,0,0,24,0
43,225165,7,7,0,0,0,55,0
35,346766,9,9,1,0,0,40,0
39,152307,14,13,0,0,0,40,0
42,170649,13,10,0,0,0,60,0
23,197207,14,13,1,0,0,40,0
32,229732,14,13,0,0,0,45,0
52,204402,9,9,0,0,0,85,1
36,181065,11,12,0,0,0,40,1
38,179579,13,10,0,0,0,50,1
50,237729,9,9,1,0,2444,72,1
71,179574,10,15,0,0,0,12,1
27,191782,9,9,1,0,0,30,0
56,146660,9,9,0,0,0,60,0
28,115945,13,10,0,0,0,40,0
45,210875,9,9,0,0,0,40,0
28,137898,9,9,1,0,0,40,0
28,216965,13,10,0,0,0,40,0
18,201554,13,10,1,0,0,15,0
62,57970,4,4,0,0,0,40,0
35,208378,8,8,1,0,0,40,0
39,61343,6,6,0,0,0,60,0
24,283872,13,10,0,0,0,20,0
58,225603,5,5,0,0,0,40,0
48,401333,9,9,0,0,0,40,0
57,278228,14,13,0,0,0,50,1
31,145377,14,13,0,0,0,60,0
25,120238,9,9,0,0,0,40,0
34,187215,14,13,1,15024,0,36,1
29,144063,4,4,0,0,0,72,0
38,238721,11,12,1,0,0,40,0
21,164920,13,10,1,0,0,40,0
34,152493,9,9,0,0,0,70,0
50,92968,14,13,1,0,0,32,0
50,136836,9,9,1,0,0,40,0
49,216453,12,11,1,0,0,45,0
30,349148,14,13,0,0,0,70,0
29,309620,15,14,0,0,0,20,0
22,347803,13,10,0,0,0,20,0
42,85995,9,9,0,0,0,50,0
31,164569,13,10,1,0,0,48,0
42,308279,14,13,0,0,0,21,0
20,56322,13,10,0,0,0,20,0
50,211654,6,6,0,0,0,40,1
27,120126,5,5,0,0,0,40,0
26,239043,7,7,0,0,0,40,0
20,312017,13,10,0,0,0,40,0
51,257485,13,10,0,0,0,40,1
52,49243,9,9,0,0,0,40,0
33,229716,9,9,0,0,0,38,0
31,341672,14,13,0,0,0,60,0
24,32311,13,10,1,0,0,40,0
56,275236,14,13,0,0,0,40,0
29,184596,7,7,0,3942,0,50,0
18,186909,9,9,1,1055,0,30,0
43,152420,13,10,0,0,0,50,0
43,261929,16,16,0,25236,0,64,1
21,235442,9,9,0,0,0,40,0
51,161691,9,9,1,0,0,40,0
41,355918,13,10,0,0,0,65,1
45,198660,13,10,0,0,0,40,1
20,122649,9,9,1,0,0,30,0
28,421967,14,13,1,0,0,60,1
50,259377,15,14,1,15024,0,40,1
47,74305,14,13,0,0,0,40,0
80,34340,4,4,0,0,0,35,0
47,182752,9,9,1,0,0,35,0
45,34248,9,9,0,0,0,50,0
17,186677,7,7,0,0,0,12,0
37,167851,9,9,0,0,0,50,0
27,146460,13,10,1,0,0,40,0
17,209650,8,8,0,0,0,16,0
18,132986,9,9,0,0,0,40,0
57,94429,9,9,0,0,0,40,0
26,252406,9,9,1,0,0,40,0
26,174592,15,14,1,0,0,40,0
36,151322,14,13,0,0,0,45,1
51,37237,9,9,0,0,0,80,1
38,101192,13,10,0,0,0,40,0
51,94081,9,9,0,0,0,40,1
24,329408,7,7,0,0,0,40,0
35,106028,9,9,0,0,0,65,0
51,167793,14,13,0,15024,0,40,1
28,138692,14,13,0,0,0,40,1
37,173968,9,9,0,0,0,40,0
43,228320,9,9,0,0,0,40,0
23,96585,9,9,0,0,0,30,0
42,156580,14,13,1,0,0,40,0
58,210673,13,10,1,0,0,40,1
52,137753,9,9,1,0,0,20,0
29,29865,9,9,1,0,0,50,0
27,196044,13,10,0,0,0,60,0
28,308995,13,10,1,0,0,40,0
59,159008,11,12,0,7298,0,20,1
28,362491,9,9,0,0,0,40,0
24,94395,13,10,0,0,0,40,0
20,320047,6,6,0,0,0,40,0
54,98535,14,13,0,0,0,40,1
65,183170,9,9,0,0,0,25,0
38,195686,13,10,0,0,0,40,1
29,178244,9,9,0,0,0,40,0
27,127833,9,9,1,0,0,40,0
36,269722,15,14,0,0,0,40,0
55,136819,9,9,0,0,0,40,0
22,205604,3,3,0,0,0,30,0
28,132078,14,13,1,0,0,40,0
20,234880,13,10,1,0,0,30,0
24,196816,14,13,0,3908,0,40,0
36,237943,15,14,0,15024,0,50,1
68,140852,9,9,0,0,0,40,0
49,105614,9,9,0,0,0,50,1
18,83492,4,4,0,0,0,40,0
50,225772,16,16,1,0,0,60,1
37,242713,8,8,1,0,0,40,0
60,355865,15,14,0,0,0,50,1
43,173316,13,10,0,0,0,40,0
43,35662,16,16,1,0,0,70,1
17,297246,7,7,1,0,0,9,0
43,108945,13,10,1,0,0,50,0
39,112158,13,10,0,0,0,26,0
21,57298,13,10,1,0,0,15,0
42,115323,16,16,0,0,0,7,0
48,164582,13,10,0,7298,0,60,1
56,295067,14,13,0,14084,0,45,1
21,177265,11,12,1,0,0,30,0
28,336543,11,12,0,0,0,40,1
39,52870,9,9,0,0,0,40,1
40,316820,4,4,0,4064,0,40,0
38,200153,11,12,0,0,0,40,0
59,453067,13,10,0,0,0,36,1
51,27166,9,9,0,0,0,40,0
19,299598,9,9,0,0,0,16,0
23,122048,9,9,1,0,0,40,0
31,345277,14,13,1,0,0,40,0
42,113147,11,12,0,0,0,40,0
43,34007,9,9,0,0,0,40,1
45,255014,13,10,0,0,0,55,1
34,152667,13,10,0,0,0,35,0
21,231053,9,9,0,0,0,30,0
34,103651,13,10,0,0,0,40,1
55,124137,13,10,0,0,0,40,1
30,198183,12,11,1,0,0,40,0
29,183627,9,9,0,3137,0,48,0
19,466458,13,10,1,0,0,20,0
45,114396,14,13,0,0,0,35,0
42,186376,14,13,0,0,0,72,1
32,290964,14,13,1,0,1590,40,0
90,282095,13,10,0,0,0,40,0
44,244974,14,13,0,0,0,44,1
34,114691,9,9,0,0,0,40,1
35,107160,8,8,1,0,0,30,0
39,142573,13,10,0,0,0,25,0
29,203833,14,13,0,0,0,40,0
24,47791,9,9,1,0,0,32,0
49,133729,13,10,0,0,0,17,0
52,135339,13,10,0,0,0,40,1
54,135803,14,13,0,15024,0,60,1
31,128591,5,5,0,0,0,40,0
44,133853,13,10,1,0,0,50,0
27,243569,9,9,0,0,0,40,0
24,119156,9,9,0,0,0,40,0
30,391114,9,9,0,0,0,60,0
27,252506,13,10,1,0,0,40,0
34,117503,14,13,0,0,0,20,0
25,117833,13,10,1,0,0,19,0
39,294183,9,9,1,0,0,40,0
28,394927,13,10,0,0,0,40,1
51,259323,9,9,0,0,0,70,0
33,96635,13,10,0,0,0,26,0
27,192283,12,11,1,0,0,38,0
29,214881,9,9,0,0,0,40,0
33,167474,6,6,0,0,0,40,0
37,110713,9,9,0,0,0,50,1
20,201204,9,9,0,0,0,40,0
24,197666,14,13,1,0,0,40,0
29,162002,9,9,1,0,0,35,0
31,263561,14,13,0,0,2246,45,1
41,224799,13,10,0,0,0,40,0
42,89942,13,10,0,0,0,40,0
20,238685,13,10,1,0,0,30,0
54,38795,5,5,0,0,0,40,0
55,90414,14,13,1,0,0,55,0
21,190805,9,9,0,0,0,32,0
52,23780,12,11,0,0,1977,45,1
19,285263,9,9,0,0,0,40,0
33,177331,12,11,0,0,0,40,0
22,347530,9,9,1,0,0,35,0
59,230039,9,9,1,0,625,38,0
31,204752,8,8,0,0,0,32,0
74,104001,9,9,0,0,0,40,1
45,253116,6,6,1,0,0,40,0
36,169037,9,9,1,0,0,40,0
35,202027,13,10,0,0,0,60,0
45,170099,13,10,0,0,0,40,0
42,212847,9,9,0,0,0,85,0
50,307392,15,14,1,0,0,40,0
39,233428,9,9,1,0,0,40,0
44,355728,13,10,0,0,1980,45,0
52,177995,2,2,0,0,0,56,1
24,283613,14,13,0,0,0,43,0
56,184598,5,5,0,0,0,99,0
27,185647,9,9,0,0,0,50,1
47,192894,14,13,0,0,1902,45,1
40,284706,10,15,0,0,1977,60,1
38,179579,9,9,0,0,0,40,0
27,131679,12,11,1,0,0,40,0
52,132973,9,9,1,0,0,38,0
22,154713,9,9,0,0,0,40,0
41,121718,13,10,0,0,0,40,0
30,255279,9,9,1,0,0,20,0
55,202559,14,13,0,0,0,35,0
25,123095,13,10,0,0,1590,40,0
32,153326,14,13,0,0,0,40,0
28,75695,13,10,1,0,0,60,0
33,206609,9,9,0,0,0,50,0
17,234780,9,9,0,0,0,40,0
27,178778,9,9,0,0,0,40,0
55,171355,12,11,0,0,0,20,0
63,95680,13,10,0,0,0,18,1
39,196673,9,9,1,5013,0,40,0
51,73670,16,16,0,4386,0,52,1
67,139960,4,4,0,0,0,40,0
41,397280,14,13,0,0,0,72,0
27,60374,9,9,1,0,1594,26,0
54,421561,15,14,0,0,0,45,1
59,245196,6,6,0,0,0,40,1
18,27620,9,9,1,0,0,25,0
19,187570,9,9,0,0,0,20,0
31,102884,9,9,0,0,0,50,0
17,228399,7,7,1,0,0,7,0
42,340234,9,9,0,15024,0,40,1
37,176293,13,10,1,0,0,30,0
51,108435,9,9,0,0,0,40,0
48,161187,9,9,1,2463,0,40,0
23,278391,9,9,0,0,0,40,0
27,157941,12,11,0,0,0,45,0
25,182866,9,9,0,0,0,40,0
69,370888,11,12,1,2964,0,6,0
30,206512,14,13,0,0,0,44,0
33,357954,9,9,0,0,0,35,0
28,189346,9,9,0,0,0,48,0
45,234652,3,3,0,0,0,40,0
25,113436,13,10,0,0,0,15,0
37,204145,12,11,0,0,0,45,1
59,157305,1,1,0,0,0,40,0
26,104045,9,9,1,0,0,30,0
48,280422,13,10,1,0,0,25,0
64,173754,9,9,0,0,0,40,0
39,211154,14,13,0,0,0,50,0
24,321435,14,13,0,0,0,40,0
40,177083,15,14,1,0,0,35,0
46,178829,15,14,0,0,0,70,1
35,287658,13,10,0,0,0,40,1
43,209894,9,9,1,0,0,40,1
31,334744,9,9,0,0,0,40,0
22,306967,13,10,1,0,0,25,0
35,52187,13,10,0,0,0,30,0
35,101978,9,9,0,0,0,50,0
35,483530,13,10,1,0,0,40,0
40,77357,10,15,0,0,0,40,1
50,149770,15,14,1,0,0,40,0
48,328606,10,15,0,14084,0,63,1
46,188293,9,9,1,0,0,40,0
36,116608,9,9,1,0,0,38,0
37,348960,14,13,0,0,0,36,1
24,329530,5,5,0,0,0,45,0
47,93476,14,13,1,0,0,70,0
35,195744,9,9,0,0,0,50,0
43,125833,14,13,0,0,0,40,0
18,191117,7,7,0,0,0,20,0
54,311020,9,9,0,0,0,50,0
62,210464,9,9,1,0,0,38,0
36,135289,14,13,0,0,0,48,1
27,156266,5,5,0,0,0,40,0
23,154210,13,10,0,0,0,14,0
39,331481,14,13,0,0,1669,60,0
33,249249,3,3,0,0,0,50,1
28,261725,2,2,1,0,0,40,0
22,239612,9,9,0,0,0,20,0
31,226696,12,11,0,0,0,60,1
26,190330,14,13,0,0,0,30,0
44,193755,14,13,0,0,0,50,1
73,192740,14,13,0,0,0,30,0
44,201924,14,13,1,0,0,35,0
35,77146,12,11,0,0,0,45,0
33,126414,14,13,1,0,0,40,0
27,43652,14,13,1,0,0,40,0
47,227244,14,13,0,0,0,50,1
29,160731,9,9,0,0,0,45,1
33,287878,13,10,1,0,0,26,0
50,166758,13,10,1,0,0,15,0
32,183811,9,9,0,2829,0,40,0
41,254818,15,14,0,0,0,40,0
45,295046,9,9,0,0,0,60,1
65,190568,9,9,1,0,810,36,0
42,211915,13,10,1,0,0,40,0
33,295621,14,13,0,0,0,25,1
32,204567,14,13,0,99999,0,60,1
42,204235,13,10,0,0,0,40,1
49,186982,13,10,1,0,0,45,1
38,133586,9,9,0,0,0,45,0
38,165930,13,10,0,0,0,50,0
37,164898,13,10,0,0,0,52,0
24,278155,13,10,0,0,0,30,0
27,115705,13,10,0,0,0,50,0
25,150553,5,5,1,0,0,40,0
29,185127,9,9,0,0,0,50,0
46,201595,9,9,0,0,0,70,0
44,165815,9,9,0,0,0,96,0
26,102420,14,13,1,0,0,40,0
46,344172,11,12,0,0,0,49,1
38,222450,13,10,0,0,0,40,0
38,212245,13,10,0,0,0,40,0
22,190625,14,13,0,0,0,20,0
33,203488,13,10,0,0,0,40,0
50,304260,11,12,0,0,0,40,0
31,243665,9,9,0,0,0,41,1
26,189238,13,10,1,0,0,4,0
42,77373,13,10,0,0,0,38,0
27,410351,9,9,0,0,0,40,0
34,36385,15,14,0,0,0,45,1
64,110150,9,9,0,0,0,40,0
43,198316,13,10,0,0,0,40,0
39,127772,9,9,0,0,0,40,0
47,199058,10,15,0,0,0,40,1
56,285730,15,14,0,0,0,66,0
25,334133,15,14,0,0,0,20,0
60,97030,14,13,1,0,0,35,0
52,67090,9,9,0,0,0,44,0
43,397963,9,9,0,594,0,16,0
46,182533,14,13,1,0,0,40,0
19,560804,13,10,1,0,0,30,0
56,365050,4,4,1,0,0,20,0
22,110200,14,13,0,0,0,40,0
28,150025,7,7,0,0,0,40,0
39,299828,3,3,1,0,0,30,0
28,109282,13,10,0,0,0,40,0
31,103435,14,13,0,0,0,50,1
22,34747,9,9,1,0,0,35,0
39,137522,9,9,0,0,0,40,1
39,286789,14,13,0,0,0,40,1
28,211032,7,7,0,0,0,40,0
31,219318,9,9,1,0,0,35,0
50,112873,14,13,0,0,0,40,0
34,36069,9,9,0,3908,0,46,0
48,73434,9,9,1,0,0,40,1
51,200576,14,13,1,0,0,40,0
54,172962,9,9,0,0,0,40,0
44,44006,12,11,0,0,0,40,0
20,234474,13,10,1,0,0,20,0
37,212826,9,9,0,0,0,40,0
38,234901,13,10,0,0,0,40,0
59,200700,11,12,0,0,0,40,0
59,41258,14,13,0,0,0,50,0
51,249644,13,10,0,0,0,48,1
29,351731,13,10,0,0,0,40,0
37,114765,13,10,1,0,0,40,0
42,349884,6,6,0,0,0,35,0
28,204247,14,13,0,0,0,50,1
34,143392,9,9,1,0,0,40,0
50,37913,14,13,0,0,0,40,1
22,150683,9,9,0,0,0,24,0
27,207611,9,9,1,0,0,52,0
45,319666,10,15,1,0,0,43,0
39,155961,9,9,1,0,0,38,0
25,117833,14,13,1,0,0,35,0
24,142404,14,13,0,0,0,40,1
18,155752,9,9,1,0,0,30,0
23,111450,8,8,0,0,0,38,0
20,528616,3,3,0,0,0,40,0
17,228786,6,6,1,0,0,24,0
63,80572,14,13,0,0,0,40,1
28,180271,14,13,0,0,0,65,1
51,237819,14,13,0,0,0,50,1
29,157612,14,13,1,3325,0,45,0
64,379062,13,10,1,0,0,12,0
17,191910,6,6,0,0,0,25,0
45,326064,13,10,1,6497,0,35,0
18,312353,8,8,0,0,0,20,0
31,213307,9,9,1,0,0,40,0
48,209057,14,13,0,0,0,50,1
41,340148,13,10,1,0,0,45,0
65,154171,10,15,0,20051,0,60,1
27,94064,12,11,0,0,0,40,0
39,119098,12,11,0,0,0,40,0
51,388496,13,10,0,0,0,8,1
49,181363,15,14,0,0,0,45,1
36,206951,14,13,0,0,1902,45,1
25,485496,9,9,1,0,0,40,0
41,210259,13,10,1,0,0,37,0
31,118551,5,5,1,0,0,40,0
63,180911,7,7,0,4386,0,37,1
50,242517,14,13,1,0,0,40,0
63,298113,13,10,0,0,0,40,0
44,277783,15,14,0,0,0,99,0
48,155862,9,9,0,0,0,65,0
51,171924,13,10,0,0,0,50,0
18,243900,9,9,1,0,0,15,0
23,231160,13,10,0,0,0,25,0
31,356882,9,9,0,5013,0,40,0
38,49020,9,9,0,0,0,40,0
56,157749,13,10,0,0,0,60,1
31,131568,4,4,0,0,0,20,0
46,332355,13,10,0,0,0,40,0
39,204501,15,14,0,0,0,50,1
56,305767,9,9,0,0,0,40,0
31,129761,9,9,1,0,0,40,0
42,130126,14,13,0,0,1977,40,1
53,102828,9,9,0,0,0,35,1
18,160984,7,7,1,0,0,15,0
27,285897,9,9,0,0,1848,45,1
31,356689,14,13,0,0,0,40,0
52,192386,15,14,0,5013,0,40,0
46,394860,9,9,0,0,0,40,0
30,113129,13,10,0,0,0,24,0
26,55929,14,13,1,0,0,40,0
48,177018,15,14,0,0,0,50,1
37,161141,13,10,0,0,0,40,1
29,309463,5,5,0,0,0,40,0
49,165468,9,9,0,7688,0,55,1
24,49218,9,9,0,0,0,40,0
74,119129,9,9,0,0,2149,20,0
56,162130,3,3,0,0,1887,67,1
39,129573,14,13,0,0,1741,40,0
21,306850,9,9,0,0,0,40,0
29,135296,14,13,1,0,2258,45,1
43,187322,9,9,0,0,0,45,0
23,55674,14,13,1,2907,0,40,0
26,148298,9,9,1,0,0,50,0
47,34845,9,9,0,0,0,60,0
27,200733,9,9,0,0,0,55,0
45,191858,9,9,0,0,0,45,1
30,425528,9,9,0,0,0,70,0
35,44780,13,10,1,7688,0,20,1
33,125856,9,9,0,0,0,40,0
37,100508,9,9,0,0,0,40,1
21,148294,9,9,0,0,0,20,0
42,39324,9,9,0,0,0,40,0
48,147397,9,9,0,0,0,36,0
46,24728,9,9,1,0,0,48,0
36,177616,3,3,1,0,0,40,0
54,163826,9,9,0,0,0,40,0
25,199947,9,9,1,0,0,40,0
26,386949,9,9,1,0,0,25,0
36,116133,9,9,0,0,0,57,0
56,196307,14,13,0,0,0,20,0
37,177181,9,9,0,0,0,40,0
26,324854,14,13,1,0,0,40,1
23,188505,14,13,1,0,0,25,0
23,502316,14,13,1,0,0,40,0
41,26892,14,13,0,0,0,40,0
55,102058,14,13,0,0,0,50,1
39,167728,14,13,0,0,0,40,1
67,233681,11,12,0,0,0,35,0
60,26756,9,9,1,0,0,50,0
54,101890,9,9,1,0,0,40,0
38,192337,15,14,0,0,0,40,1
47,340982,13,10,0,3103,0,40,1
49,102308,14,13,0,0,0,42,1
19,84747,9,9,1,0,0,24,0
20,197752,13,10,0,0,0,40,0
66,185336,9,9,1,0,0,35,0
51,125417,15,14,0,0,0,42,1
19,278480,13,10,0,0,0,40,0
36,146412,13,10,1,0,0,40,0
33,193042,9,9,0,0,0,60,1
41,53956,14,13,0,0,1980,56,0
90,175491,9,9,0,9386,0,50,1
36,144154,9,9,1,0,0,40,0
30,194901,10,15,0,0,0,55,0
35,335777,13,10,0,0,0,40,0
46,139268,15,14,0,0,0,45,1
38,33887,9,9,0,0,0,40,0
24,283613,14,13,0,0,0,40,0
40,141245,14,13,1,0,0,40,0
49,298130,4,4,0,0,0,40,0
19,186096,9,9,0,0,0,30,0
77,187656,13,10,1,0,0,20,0
46,102308,9,9,0,0,0,56,1
41,124639,13,10,0,0,0,40,0
28,388112,2,2,0,0,0,77,0
21,109952,9,9,0,0,0,40,0
24,164529,8,8,0,0,0,40,0
36,247750,9,9,0,0,0,45,0
23,103588,13,10,0,0,0,25,0
38,248919,9,9,0,0,2051,40,0
29,178551,9,9,0,0,0,40,0
38,136137,13,10,0,0,0,50,1
47,55377,14,13,0,0,0,40,1
39,177728,15,14,1,0,0,40,0
40,243580,14,13,0,0,0,48,0
32,63910,9,9,1,0,0,40,0
23,219535,9,9,0,0,0,40,0
44,180609,9,9,0,0,0,40,0
37,59313,13,10,0,0,0,40,0
70,170428,14,13,1,0,0,20,0
51,102615,15,14,0,0,1977,40,1
66,193132,5,5,1,0,0,30,0
57,124137,13,10,0,0,0,40,0
36,136629,13,10,0,0,0,40,1
48,148995,14,13,0,0,0,60,1
51,63424,15,14,1,0,0,40,1
43,241895,14,13,0,0,0,50,1
27,266973,9,9,0,0,0,60,0
32,188048,14,13,1,0,0,40,0
20,366929,13,10,1,0,0,35,0
33,214129,13,10,1,0,0,40,0
19,250818,13,10,0,0,0,40,0
32,240979,13,10,0,0,0,60,1
35,98283,10,15,0,0,0,40,1
26,104746,9,9,0,5013,0,60,0
39,103710,9,9,1,0,0,60,0
24,159580,14,13,1,0,0,75,0
45,117409,13,10,0,0,0,40,1
20,140001,13,10,0,0,0,40,0
49,31650,14,13,1,0,0,45,0
35,80771,15,14,1,0,0,40,0
30,66278,9,9,1,0,0,40,0
23,107801,13,10,1,0,1617,25,0
33,206609,14,13,0,0,0,45,0
35,282461,9,9,0,0,0,50,0
31,188246,15,14,0,0,0,50,0
20,279763,7,7,0,0,0,25,0
44,467799,9,9,0,0,0,40,0
33,137674,9,9,0,0,0,40,0
50,158284,13,10,0,0,0,40,0
25,204219,9,9,1,0,0,40,0
28,210498,9,9,0,0,0,40,0
60,63526,14,13,0,0,0,40,1
38,216924,12,11,0,0,0,40,0
38,372559,13,10,0,0,0,40,0
57,199114,14,13,0,0,2258,40,0
50,168539,9,9,0,0,0,40,1
39,189911,7,7,1,0,0,40,0
69,61958,9,9,0,1424,0,6,0
51,68898,12,11,0,0,2444,39,1
42,204450,9,9,0,0,0,40,0
53,311350,14,13,0,0,0,50,1
37,113750,14,13,0,0,0,40,0
37,359591,6,6,0,0,0,40,0
38,132879,9,9,0,7298,0,50,1
20,301199,13,10,1,0,0,24,0
38,267540,13,10,1,0,0,38,0
52,185407,12,11,0,0,0,48,1
48,191277,12,11,0,0,0,50,1
30,78980,12,11,0,0,0,40,1
37,241463,9,9,0,0,1848,65,1
47,216999,9,9,0,0,0,45,0
33,120508,14,13,1,0,0,60,0
33,122612,9,9,1,0,0,35,0
20,94057,13,10,0,0,0,15,0
41,197558,14,13,0,0,0,40,0
32,351869,13,10,0,0,1485,45,1
54,121761,9,9,0,0,0,50,0
36,184556,14,13,1,0,0,40,0
46,268281,14,13,1,0,0,40,0
45,235646,14,13,0,0,0,40,1
18,186909,13,10,1,0,0,16,0
62,35783,13,10,0,0,0,60,0
33,188861,9,9,0,0,0,40,0
42,363591,9,9,0,0,0,40,0
18,469921,13,10,1,0,0,40,0
32,51150,12,11,1,0,0,40,0
43,174325,4,4,0,0,0,40,0
20,347530,9,9,1,0,0,25,0
50,72351,14,13,0,0,0,45,0
42,185129,16,16,0,0,0,43,1
36,188571,9,9,0,0,0,40,0
22,255252,9,9,0,0,0,40,0
30,291951,9,9,0,0,0,40,0
33,223046,9,9,0,0,0,40,0
43,37937,11,12,0,0,0,43,0
38,295127,13,10,0,0,0,40,0
34,183801,14,13,0,0,0,14,0
40,116218,13,10,1,0,0,45,0
40,143069,9,9,0,0,0,40,0
41,235951,10,15,0,0,0,50,1
57,112840,13,10,0,0,0,50,1
65,146454,15,14,0,0,1648,4,0
52,43705,13,10,0,0,0,50,0
59,122283,10,15,0,99999,0,40,1
18,376647,9,9,0,2176,0,25,0
48,101299,11,12,0,0,0,45,0
45,96798,3,3,0,0,0,40,0
24,194654,9,9,0,0,0,40,0
27,206889,11,12,0,0,0,40,0
40,226902,15,14,0,15024,0,50,1
44,150755,14,13,0,5013,0,40,0
24,200679,9,9,0,0,0,50,0
71,183678,10,15,0,0,0,16,0
17,33138,8,8,0,0,0,40,0
57,57071,13,10,0,3137,0,40,0
37,188576,16,16,0,0,0,40,0
33,169496,9,9,0,0,0,40,0
41,58124,9,9,0,0,0,40,0
25,356344,14,13,1,0,0,40,0
42,444134,9,9,0,0,0,15,0
34,219619,9,9,0,0,0,40,0
27,331046,14,13,1,0,0,45,0
24,100345,14,13,0,0,0,20,0
23,205653,14,13,0,0,0,30,0
33,112383,13,10,0,0,0,40,0
58,21626,12,11,0,2202,0,56,0
25,135568,5,5,0,0,0,40,0
44,190532,15,14,1,0,0,55,0
53,266598,9,9,0,0,0,40,1
38,116608,9,9,1,0,0,35,1
36,353263,14,13,1,0,0,45,1
25,157617,9,9,0,0,0,40,0
54,21698,14,13,1,0,0,40,0
31,77143,8,8,0,0,0,40,0
18,342852,9,9,0,0,0,40,0
40,176602,9,9,0,0,0,40,0
26,146343,13,10,1,0,0,40,0
33,221966,14,13,0,2202,0,50,0
22,215546,11,12,0,0,0,55,0
50,173020,13,10,0,0,0,40,0
44,252202,9,9,1,0,0,40,0
37,497300,9,9,0,0,0,40,0
34,426431,14,13,0,0,0,40,0
45,162410,13,10,1,0,0,45,1
25,190350,6,6,1,0,0,35,0
20,194504,13,10,1,0,0,40,0
46,110884,9,9,0,0,0,40,0
26,187652,11,12,0,0,0,40,0
45,81400,2,2,1,0,0,25,0
57,180920,9,9,0,0,0,40,1
28,189186,12,11,0,0,0,40,0
36,607848,13,10,0,7688,0,45,1
32,207301,9,9,1,0,0,40,0
29,293073,14,13,0,0,0,50,1
36,210452,14,13,0,0,0,45,0
19,41400,9,9,0,0,0,30,0
27,164170,14,13,1,0,0,20,0
48,112906,15,14,0,0,0,55,1
49,126268,14,13,0,0,0,50,0
55,208311,15,14,0,0,1977,20,1
61,28291,9,9,1,0,0,82,0
42,121998,13,10,0,15024,0,40,1
42,31621,11,12,1,0,0,40,0
30,108386,12,11,0,0,0,40,0
32,134727,9,9,0,0,0,40,0
37,208391,13,10,0,0,0,40,1
35,112271,13,10,0,0,0,45,0
30,173350,12,11,1,0,0,40,0
30,243190,10,15,0,0,0,20,1
55,185436,13,10,0,0,0,70,1
36,290409,13,10,0,0,0,40,0
33,80058,9,9,0,0,0,48,0
56,370045,14,13,0,0,0,40,1
26,36936,12,11,0,0,2002,40,0
37,231180,9,9,0,0,0,40,0
28,119793,9,9,0,0,0,60,0
38,102178,9,9,0,0,0,50,0
48,232840,13,10,1,0,0,43,0
35,33975,11,12,0,0,0,40,0
39,256997,14,13,0,0,0,40,0
64,298301,9,9,0,0,0,40,0
22,310380,9,9,1,0,0,40,0
45,182100,14,13,0,0,0,40,1
27,501172,3,3,0,0,0,40,0
43,143939,9,9,1,0,0,50,1
23,85088,13,10,1,0,0,37,0
25,282313,6,6,0,0,1602,40,0
39,230054,15,14,0,0,0,50,1
63,236338,9,9,1,0,0,35,0
37,321943,10,15,0,0,0,40,1
